Timestamp,uid,time,eventName,target,info,state,LOG_VERSION
12/04/2025 22:28:51,Windows-Chrome-8086049589410136,1744468131404,mousedown,div.sidebar a,"{""which"":1,""pageX"":80,""pageY"":197}",https://cs4249-experiment-setup.vercel.app/personal-info.html?variant=login-b-home-b&participant_id=30332,0.1
12/04/2025 22:31:13,Windows-Chrome-8086049589410136,1744468273472,mousedown,button.login-link,"{""which"":1,""pageX"":685,""pageY"":412}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-a&participant_id=30332,0.1
14/04/2025 12:23:41,Windows-Chrome-18562935652866985,1744604619723,mousedown,p.login-link a,"{""which"":1,""pageX"":553,""pageY"":428}",https://cs4249-experiment-setup.vercel.app/login-a.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:23:42,Windows-Chrome-18562935652866985,1744604621770,mousedown,div.tile img,"{""which"":1,""pageX"":1106,""pageY"":454}",https://cs4249-experiment-setup.vercel.app/homepage-a.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:23:43,Windows-Chrome-18562935652866985,1744604622246,mousedown,div.tile img,"{""which"":1,""pageX"":880,""pageY"":306}",https://cs4249-experiment-setup.vercel.app/homepage-a.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:23:46,Windows-Chrome-18562935652866985,1744604625662,mousedown,div.login-content,"{""which"":1,""pageX"":635,""pageY"":463}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:23:46,Windows-Chrome-18562935652866985,1744604625998,mousedown,button.login-link,"{""which"":1,""pageX"":681,""pageY"":421}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:23:48,Windows-Chrome-18562935652866985,1744604628157,mousedown,div.nav-tabs a,"{""which"":1,""pageX"":772,""pageY"":94}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:23:50,Windows-Chrome-18562935652866985,1744604629517,mousedown,div.tile-financials img,"{""which"":1,""pageX"":555,""pageY"":360}",https://cs4249-experiment-setup.vercel.app/financials-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:23:51,Windows-Chrome-18562935652866985,1744604630446,mousedown,div.tile-financials img,"{""which"":1,""pageX"":237,""pageY"":339}",https://cs4249-experiment-setup.vercel.app/financials-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:23:55,Windows-Chrome-18562935652866985,1744604634403,mousedown,p.login-link a,"{""which"":1,""pageX"":535,""pageY"":429}",https://cs4249-experiment-setup.vercel.app/login-a.html?variant=login-a-home-b&participant_id=11096,0.1
14/04/2025 12:23:57,Windows-Chrome-18562935652866985,1744604636614,mousedown,div.tile-academics img,"{""which"":1,""pageX"":1001,""pageY"":261}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-a-home-b&participant_id=11096,0.1
14/04/2025 12:24:00,Windows-Chrome-18562935652866985,1744604639222,mousedown,button.login-link,"{""which"":1,""pageX"":669,""pageY"":442}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-a&participant_id=11096,0.1
14/04/2025 12:24:01,Windows-Chrome-18562935652866985,1744604640503,mousedown,div.tile img,"{""which"":1,""pageX"":577,""pageY"":333}",https://cs4249-experiment-setup.vercel.app/homepage-a.html?variant=login-b-home-a&participant_id=11096,0.1
14/04/2025 12:24:02,Windows-Chrome-18562935652866985,1744604642182,mousedown,div.tile img,"{""which"":1,""pageX"":329,""pageY"":460}",https://cs4249-experiment-setup.vercel.app/homepage-a.html?variant=login-b-home-a&participant_id=11096,0.1
14/04/2025 12:25:09,Windows-Chrome-18562935652866985,1744604708215,mousedown,p.login-link a,"{""which"":1,""pageX"":559,""pageY"":424}",https://cs4249-experiment-setup.vercel.app/login-a.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:25:16,Windows-Chrome-18562935652866985,1744604716102,mousedown,div.tile img,"{""which"":1,""pageX"":1091,""pageY"":260}",https://cs4249-experiment-setup.vercel.app/homepage-a.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:25:23,Windows-Chrome-18562935652866985,1744604722104,mousedown,div.tile-academics h3,"{""which"":1,""pageX"":902,""pageY"":164}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:25:23,Windows-Chrome-18562935652866985,1744604722726,mousedown,div.tile-academics img,"{""which"":1,""pageX"":1105,""pageY"":160}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:25:29,Windows-Chrome-18562935652866985,1744604728535,mousedown,div.sidebar a,"{""which"":1,""pageX"":59,""pageY"":167}",https://cs4249-experiment-setup.vercel.app/course-registration.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:25:58,Windows-Chrome-18562935652866985,1744604757355,mousedown,a#academics-link.back-btn,"{""which"":1,""pageX"":70,""pageY"":87}",https://cs4249-experiment-setup.vercel.app/view-classes.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:06,Windows-Chrome-18562935652866985,1744604765431,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":89,""pageY"":91}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:06,Windows-Chrome-18562935652866985,1744604765627,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":89,""pageY"":91}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:06,Windows-Chrome-18562935652866985,1744604766099,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":89,""pageY"":91}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:07,Windows-Chrome-18562935652866985,1744604766511,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":116,""pageY"":90}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
